country,key,value,date
gt,classical,0,2017-08-27
gt,classical,0,2017-09-03
gt,classical,0,2017-09-10
gt,classical,0,2017-09-17
gt,classical,0,2017-09-24
gt,classical,0,2017-10-01
gt,classical,0,2017-10-08
gt,classical,0,2017-10-15
gt,classical,0,2017-10-22
gt,classical,0,2017-10-29
gt,classical,0,2017-11-05
gt,classical,0,2017-11-12
gt,classical,0,2017-11-19
gt,classical,0,2017-11-26
gt,classical,0,2017-12-03
gt,classical,0,2017-12-10
gt,classical,1437,2017-12-17
gt,classical,7581,2017-12-24
gt,classical,0,2017-12-31
gt,metal,0,2017-01-01
gt,metal,0,2017-01-08
gt,metal,0,2017-01-15
gt,metal,0,2017-01-22
gt,metal,0,2017-01-29
gt,metal,0,2017-02-05
gt,metal,0,2017-02-12
gt,metal,0,2017-02-19
gt,metal,0,2017-02-26
gt,metal,0,2017-03-05
gt,metal,0,2017-03-12
gt,metal,0,2017-03-19
gt,metal,0,2017-03-26
gt,metal,0,2017-04-02
gt,metal,0,2017-04-09
gt,metal,0,2017-04-16
gt,metal,0,2017-04-23
gt,metal,0,2017-04-30
gt,metal,0,2017-05-07
gt,metal,0,2017-05-14
gt,metal,0,2017-05-21
gt,metal,0,2017-05-28
gt,metal,0,2017-06-04
gt,metal,0,2017-06-11
gt,metal,0,2017-06-18
gt,metal,0,2017-06-25
gt,metal,0,2017-07-02
gt,metal,0,2017-07-09
gt,metal,0,2017-07-16
gt,metal,0,2017-07-23
gt,metal,0,2017-07-30
gt,metal,0,2017-08-06
gt,metal,0,2017-08-13
gt,metal,0,2017-08-20
gt,metal,0,2017-08-27
gt,metal,0,2017-09-03
gt,metal,0,2017-09-10
gt,metal,0,2017-09-17
gt,metal,0,2017-09-24
gt,metal,0,2017-10-01
gt,metal,0,2017-10-08
gt,metal,0,2017-10-15
gt,metal,0,2017-10-22
gt,metal,0,2017-10-29
gt,metal,0,2017-11-05
gt,metal,0,2017-11-12
gt,metal,0,2017-11-19
gt,metal,0,2017-11-26
gt,metal,0,2017-12-03
gt,metal,0,2017-12-10
gt,metal,0,2017-12-17
gt,metal,0,2017-12-24
gt,metal,0,2017-12-31
gt,punk,0,2017-01-01
gt,punk,0,2017-01-08
gt,punk,0,2017-01-15
gt,punk,0,2017-01-22
gt,punk,0,2017-01-29
gt,punk,0,2017-02-05
gt,punk,0,2017-02-12
gt,punk,0,2017-02-19
gt,punk,0,2017-02-26
gt,punk,0,2017-03-05
gt,punk,0,2017-03-12
gt,punk,0,2017-03-19
gt,punk,0,2017-03-26
gt,punk,0,2017-04-02
gt,punk,0,2017-04-09
gt,punk,0,2017-04-16
gt,punk,0,2017-04-23
gt,punk,0,2017-04-30
gt,punk,0,2017-05-07
gt,punk,0,2017-05-14
gt,punk,0,2017-05-21
gt,punk,0,2017-05-28
gt,punk,0,2017-06-04
gt,punk,0,2017-06-11
gt,punk,0,2017-06-18
gt,punk,0,2017-06-25
gt,punk,0,2017-07-02
gt,punk,0,2017-07-09
gt,punk,0,2017-07-16
gt,punk,0,2017-07-23
gt,punk,0,2017-07-30
gt,punk,0,2017-08-06
gt,punk,0,2017-08-13
gt,punk,0,2017-08-20
gt,punk,0,2017-08-27
gt,punk,0,2017-09-03
gt,punk,0,2017-09-10
gt,punk,0,2017-09-17
gt,punk,0,2017-09-24
gt,punk,0,2017-10-01
gt,punk,0,2017-10-08
gt,punk,0,2017-10-15
gt,punk,0,2017-10-22
gt,punk,0,2017-10-29
gt,punk,0,2017-11-05
gt,punk,0,2017-11-12
gt,punk,0,2017-11-19
gt,punk,0,2017-11-26
gt,punk,0,2017-12-03
gt,punk,0,2017-12-10
gt,punk,0,2017-12-17
gt,punk,0,2017-12-24
gt,punk,0,2017-12-31
gt,rock,0,2017-01-01
gt,rock,0,2017-01-08
gt,rock,0,2017-01-15
gt,rock,0,2017-01-22
gt,rock,0,2017-01-29
gt,rock,0,2017-02-05
gt,rock,0,2017-02-12
gt,rock,0,2017-02-19
gt,rock,0,2017-02-26
gt,rock,0,2017-03-05
gt,rock,0,2017-03-12
gt,rock,0,2017-03-19
gt,rock,0,2017-03-26
gt,rock,0,2017-04-02
gt,rock,0,2017-04-09
gt,rock,0,2017-04-16
gt,rock,0,2017-04-23
gt,rock,0,2017-04-30
gt,rock,0,2017-05-07
gt,rock,0,2017-05-14
gt,rock,0,2017-05-21
gt,rock,0,2017-05-28
gt,rock,0,2017-06-04
gt,rock,0,2017-06-11
gt,rock,0,2017-06-18
gt,rock,0,2017-06-25
gt,rock,0,2017-07-02
gt,rock,0,2017-07-09
gt,rock,0,2017-07-16
gt,rock,0,2017-07-23
gt,rock,0,2017-07-30
gt,rock,0,2017-08-06
gt,rock,0,2017-08-13
gt,rock,0,2017-08-20
gt,rock,1224,2017-08-27
gt,rock,5046,2017-09-03
gt,rock,14203,2017-09-10
gt,rock,16564,2017-09-17
gt,rock,14290,2017-09-24
gt,rock,22636,2017-10-01
gt,rock,6699,2017-10-08
gt,rock,14344,2017-10-15
gt,rock,14176,2017-10-22
gt,rock,8736,2017-10-29
gt,rock,8465,2017-11-05
gt,rock,3553,2017-11-12
gt,rock,5078,2017-11-19
gt,rock,2224,2017-11-26
gt,rock,0,2017-12-03
gt,rock,0,2017-12-10
gt,rock,0,2017-12-17
gt,rock,0,2017-12-24
gt,rock,1330,2017-12-31
gt,jazz,0,2017-01-01
gt,jazz,0,2017-01-08
gt,jazz,0,2017-01-15
gt,jazz,0,2017-01-22
gt,jazz,0,2017-01-29
gt,jazz,0,2017-02-05
gt,jazz,0,2017-02-12
gt,jazz,0,2017-02-19
gt,jazz,0,2017-02-26
gt,jazz,0,2017-03-05
gt,jazz,0,2017-03-12
gt,jazz,0,2017-03-19
gt,jazz,0,2017-03-26
gt,jazz,0,2017-04-02
gt,jazz,0,2017-04-09
gt,jazz,0,2017-04-16
gt,jazz,0,2017-04-23
gt,jazz,0,2017-04-30
gt,jazz,0,2017-05-07
gt,jazz,0,2017-05-14
gt,jazz,0,2017-05-21
gt,jazz,0,2017-05-28
gt,jazz,0,2017-06-04
gt,jazz,0,2017-06-11
gt,jazz,0,2017-06-18
gt,jazz,0,2017-06-25
gt,jazz,0,2017-07-02
gt,jazz,0,2017-07-09
gt,jazz,0,2017-07-16
gt,jazz,0,2017-07-23
gt,jazz,0,2017-07-30
gt,jazz,0,2017-08-06
gt,jazz,0,2017-08-13
gt,jazz,0,2017-08-20
gt,jazz,0,2017-08-27
gt,jazz,0,2017-09-03
gt,jazz,0,2017-09-10
gt,jazz,0,2017-09-17
gt,jazz,0,2017-09-24
gt,jazz,0,2017-10-01
gt,jazz,0,2017-10-08
gt,jazz,0,2017-10-15
gt,jazz,0,2017-10-22
gt,jazz,0,2017-10-29
gt,jazz,0,2017-11-05
gt,jazz,0,2017-11-12
gt,jazz,0,2017-11-19
gt,jazz,0,2017-11-26
gt,jazz,0,2017-12-03
gt,jazz,0,2017-12-10
gt,jazz,0,2017-12-17
gt,jazz,0,2017-12-24
gt,jazz,0,2017-12-31
gt,blues,0,2017-01-01
gt,blues,0,2017-01-08
gt,blues,0,2017-01-15
gt,blues,0,2017-01-22
gt,blues,0,2017-01-29
gt,blues,0,2017-02-05
gt,blues,0,2017-02-12
gt,blues,0,2017-02-19
gt,blues,0,2017-02-26
gt,blues,0,2017-03-05
gt,blues,0,2017-03-12
gt,blues,0,2017-03-19
gt,blues,0,2017-03-26
gt,blues,0,2017-04-02
gt,blues,0,2017-04-09
gt,blues,0,2017-04-16
gt,blues,0,2017-04-23
gt,blues,0,2017-04-30
gt,blues,0,2017-05-07
gt,blues,0,2017-05-14
gt,blues,0,2017-05-21
gt,blues,0,2017-05-28
gt,blues,0,2017-06-04
gt,blues,0,2017-06-11
gt,blues,0,2017-06-18
gt,blues,0,2017-06-25
gt,blues,0,2017-07-02
gt,blues,0,2017-07-09
gt,blues,0,2017-07-16
gt,blues,0,2017-07-23
gt,blues,0,2017-07-30
gt,blues,0,2017-08-06
gt,blues,0,2017-08-13
gt,blues,0,2017-08-20
gt,blues,0,2017-08-27
gt,blues,0,2017-09-03
gt,blues,0,2017-09-10
gt,blues,0,2017-09-17
gt,blues,0,2017-09-24
gt,blues,0,2017-10-01
gt,blues,0,2017-10-08
gt,blues,0,2017-10-15
gt,blues,0,2017-10-22
gt,blues,0,2017-10-29
gt,blues,0,2017-11-05
gt,blues,0,2017-11-12
gt,blues,0,2017-11-19
gt,blues,0,2017-11-26
gt,blues,0,2017-12-03
gt,blues,0,2017-12-10
gt,blues,0,2017-12-17
gt,blues,0,2017-12-24
gt,blues,0,2017-12-31
gt,r&b,0,2017-01-01
gt,r&b,0,2017-01-08
gt,r&b,0,2017-01-15
gt,r&b,0,2017-01-22
gt,r&b,0,2017-01-29
gt,r&b,0,2017-02-05
gt,r&b,0,2017-02-12
gt,r&b,0,2017-02-19
gt,r&b,0,2017-02-26
gt,r&b,0,2017-03-05
gt,r&b,0,2017-03-12
gt,r&b,0,2017-03-19
gt,r&b,0,2017-03-26
gt,r&b,0,2017-04-02
gt,r&b,0,2017-04-09
gt,r&b,0,2017-04-16
gt,r&b,0,2017-04-23
gt,r&b,0,2017-04-30
gt,r&b,0,2017-05-07
gt,r&b,0,2017-05-14
gt,r&b,0,2017-05-21
gt,r&b,0,2017-05-28
gt,r&b,0,2017-06-04
gt,r&b,0,2017-06-11
gt,r&b,0,2017-06-18
gt,r&b,0,2017-06-25
gt,r&b,0,2017-07-02
gt,r&b,0,2017-07-09
gt,r&b,0,2017-07-16
gt,r&b,0,2017-07-23
gt,r&b,0,2017-07-30
gt,r&b,0,2017-08-06
gt,r&b,0,2017-08-13
gt,r&b,0,2017-08-20
gt,r&b,0,2017-08-27
gt,r&b,0,2017-09-03
gt,r&b,0,2017-09-10
gt,r&b,0,2017-09-17
gt,r&b,0,2017-09-24
gt,r&b,0,2017-10-01
gt,r&b,0,2017-10-08
gt,r&b,0,2017-10-15
gt,r&b,0,2017-10-22
gt,r&b,0,2017-10-29
gt,r&b,0,2017-11-05
gt,r&b,0,2017-11-12
gt,r&b,0,2017-11-19
gt,r&b,0,2017-11-26
gt,r&b,0,2017-12-03
gt,r&b,0,2017-12-10
gt,r&b,0,2017-12-17
gt,r&b,0,2017-12-24
gt,r&b,0,2017-12-31
gt,edm,63637,2017-01-01
gt,edm,65217,2017-01-08
gt,edm,66417,2017-01-15
gt,edm,68650,2017-01-22
gt,edm,67196,2017-01-29
gt,edm,66531,2017-02-05
gt,edm,66042,2017-02-12
gt,edm,68854,2017-02-19
gt,edm,64851,2017-02-26
gt,edm,61675,2017-03-05
gt,edm,60537,2017-03-12
gt,edm,60948,2017-03-19
gt,edm,60711,2017-03-26
gt,edm,58669,2017-04-02
gt,edm,50178,2017-04-09
gt,edm,48289,2017-04-16
gt,edm,48832,2017-04-23
gt,edm,48485,2017-04-30
gt,edm,48625,2017-05-07
gt,edm,48266,2017-05-14
gt,edm,51587,2017-05-21
gt,edm,24639,2017-05-28
gt,edm,50578,2017-06-04
gt,edm,41201,2017-06-11
gt,edm,42613,2017-06-18
gt,edm,40806,2017-06-25
gt,edm,36164,2017-07-02
gt,edm,38235,2017-07-09
gt,edm,34888,2017-07-16
gt,edm,42948,2017-07-23
gt,edm,41779,2017-07-30
gt,edm,46959,2017-08-06
gt,edm,59389,2017-08-13
gt,edm,56220,2017-08-20
gt,edm,53630,2017-08-27
gt,edm,52075,2017-09-03
gt,edm,50287,2017-09-10
gt,edm,50346,2017-09-17
gt,edm,47740,2017-09-24
gt,edm,38059,2017-10-01
gt,edm,30065,2017-10-08
gt,edm,27982,2017-10-15
gt,edm,25735,2017-10-22
gt,edm,24092,2017-10-29
gt,edm,24483,2017-11-05
gt,edm,22898,2017-11-12
gt,edm,25311,2017-11-19
gt,edm,19224,2017-11-26
gt,edm,23304,2017-12-03
gt,edm,20572,2017-12-10
gt,edm,20449,2017-12-17
gt,edm,16009,2017-12-24
gt,edm,2608,2017-12-31
gt,reggae,0,2017-01-01
gt,reggae,0,2017-01-08
gt,reggae,0,2017-01-15
gt,reggae,0,2017-01-22
gt,reggae,0,2017-01-29
gt,reggae,0,2017-02-05
gt,reggae,0,2017-02-12
gt,reggae,0,2017-02-19
gt,reggae,0,2017-02-26
gt,reggae,0,2017-03-05
gt,reggae,0,2017-03-12
gt,reggae,0,2017-03-19
gt,reggae,0,2017-03-26
gt,reggae,0,2017-04-02
gt,reggae,0,2017-04-09
gt,reggae,0,2017-04-16
gt,reggae,0,2017-04-23
gt,reggae,0,2017-04-30
gt,reggae,0,2017-05-07
gt,reggae,0,2017-05-14
gt,reggae,0,2017-05-21
gt,reggae,0,2017-05-28
gt,reggae,0,2017-06-04
gt,reggae,0,2017-06-11
gt,reggae,0,2017-06-18
gt,reggae,0,2017-06-25
gt,reggae,0,2017-07-02
gt,reggae,0,2017-07-09
gt,reggae,0,2017-07-16
gt,reggae,0,2017-07-23
gt,reggae,0,2017-07-30
gt,reggae,0,2017-08-06
gt,reggae,0,2017-08-13
gt,reggae,0,2017-08-20
gt,reggae,0,2017-08-27
gt,reggae,0,2017-09-03
gt,reggae,0,2017-09-10
gt,reggae,0,2017-09-17
gt,reggae,0,2017-09-24
gt,reggae,0,2017-10-01
gt,reggae,0,2017-10-08
gt,reggae,0,2017-10-15
gt,reggae,0,2017-10-22
gt,reggae,0,2017-10-29
gt,reggae,0,2017-11-05
gt,reggae,0,2017-11-12
gt,reggae,0,2017-11-19
gt,reggae,0,2017-11-26
gt,reggae,0,2017-12-03
gt,reggae,0,2017-12-10
gt,reggae,0,2017-12-17
gt,reggae,0,2017-12-24
gt,reggae,0,2017-12-31
gt,others,489018,2017-01-01
gt,others,492388,2017-01-08
gt,others,525417,2017-01-15
gt,others,558153,2017-01-22
gt,others,561722,2017-01-29
gt,others,572278,2017-02-05
gt,others,617470,2017-02-12
gt,others,666568,2017-02-19
gt,others,607225,2017-02-26
gt,others,530758,2017-03-05
gt,others,531039,2017-03-12
gt,others,526523,2017-03-19
gt,others,557439,2017-03-26
gt,others,545737,2017-04-02
gt,others,439796,2017-04-09
gt,others,518318,2017-04-16
gt,others,626865,2017-04-23
gt,others,845184,2017-04-30
gt,others,868889,2017-05-07
gt,others,909918,2017-05-14
gt,others,873817,2017-05-21
gt,others,446067,2017-05-28
gt,others,703947,2017-06-04
gt,others,701691,2017-06-11
gt,others,679304,2017-06-18
gt,others,683741,2017-06-25
gt,others,693691,2017-07-02
gt,others,741098,2017-07-09
gt,others,747572,2017-07-16
gt,others,716454,2017-07-23
gt,others,719427,2017-07-30
gt,others,763389,2017-08-06
gt,others,818827,2017-08-13
gt,others,832170,2017-08-20
gt,others,858619,2017-08-27
gt,others,869411,2017-09-03
gt,others,753456,2017-09-10
gt,others,737362,2017-09-17
gt,others,725146,2017-09-24
gt,others,696275,2017-10-01
gt,others,720434,2017-10-08
gt,others,746731,2017-10-15
gt,others,755904,2017-10-22
gt,others,737413,2017-10-29
gt,others,733150,2017-11-05
gt,others,639291,2017-11-12
gt,others,618979,2017-11-19
gt,others,567386,2017-11-26
gt,others,515739,2017-12-03
gt,others,510142,2017-12-10
gt,others,517154,2017-12-17
gt,others,548843,2017-12-24
gt,others,75474,2017-12-31
ch,latin,221829,2017-01-01
ch,latin,224519,2017-01-08
ch,latin,277556,2017-01-15
ch,latin,371786,2017-01-22
ch,latin,408787,2017-01-29
ch,latin,448166,2017-02-05
ch,latin,455526,2017-02-12
ch,latin,491865,2017-02-19
ch,latin,534343,2017-02-26
ch,latin,549787,2017-03-05
ch,latin,656392,2017-03-12
ch,latin,580461,2017-03-19
ch,latin,661412,2017-03-26
ch,latin,655179,2017-04-02
ch,latin,707806,2017-04-09
ch,latin,732367,2017-04-16
ch,latin,914316,2017-04-23
ch,latin,823121,2017-04-30
ch,latin,820569,2017-05-07
ch,latin,889957,2017-05-14
ch,latin,986011,2017-05-21
ch,latin,563912,2017-05-28
ch,latin,908525,2017-06-04
ch,latin,978195,2017-06-11
ch,latin,983003,2017-06-18
ch,latin,888820,2017-06-25
ch,latin,1046337,2017-07-02
ch,latin,1011815,2017-07-09
ch,latin,990007,2017-07-16
ch,latin,923580,2017-07-23
ch,latin,941014,2017-07-30
ch,latin,873568,2017-08-06
ch,latin,868402,2017-08-13
ch,latin,815781,2017-08-20
ch,latin,703224,2017-08-27
ch,latin,640282,2017-09-03
ch,latin,589823,2017-09-10
ch,latin,576237,2017-09-17
ch,latin,491204,2017-09-24
ch,latin,473277,2017-10-01
ch,latin,489244,2017-10-08
ch,latin,453766,2017-10-15
ch,latin,405664,2017-10-22
ch,latin,379285,2017-10-29
ch,latin,392887,2017-11-05
ch,latin,478164,2017-11-12
ch,latin,613495,2017-11-19
ch,latin,592170,2017-11-26
ch,latin,556949,2017-12-03
ch,latin,557506,2017-12-10
ch,latin,509084,2017-12-17
ch,latin,499069,2017-12-24
ch,latin,144890,2017-12-31
ch,pop,3595366,2017-01-01
ch,pop,4057090,2017-01-08
ch,pop,4221151,2017-01-15
ch,pop,4237528,2017-01-22
ch,pop,4417282,2017-01-29
ch,pop,4317644,2017-02-05
ch,pop,4307265,2017-02-12
ch,pop,4595744,2017-02-19
ch,pop,5249793,2017-02-26
ch,pop,6124358,2017-03-05
ch,pop,5797988,2017-03-12
ch,pop,5470430,2017-03-19
ch,pop,5375506,2017-03-26
ch,pop,5213434,2017-04-02
ch,pop,4923991,2017-04-09
ch,pop,4365346,2017-04-16
ch,pop,4466008,2017-04-23
ch,pop,3992191,2017-04-30
ch,pop,4048723,2017-05-07
ch,pop,4167696,2017-05-14
ch,pop,4352402,2017-05-21
ch,pop,2441558,2017-05-28
ch,pop,4545647,2017-06-04
ch,pop,4799925,2017-06-11
ch,pop,4987558,2017-06-18
ch,pop,4779130,2017-06-25
ch,pop,4601708,2017-07-02
ch,pop,4686514,2017-07-09
ch,pop,4465129,2017-07-16
ch,pop,4478043,2017-07-23
ch,pop,4429842,2017-07-30
ch,pop,4356583,2017-08-06
ch,pop,4353340,2017-08-13
ch,pop,4276444,2017-08-20
ch,pop,3986047,2017-08-27
ch,pop,4010766,2017-09-03
ch,pop,3981254,2017-09-10
ch,pop,4106470,2017-09-17
ch,pop,4091457,2017-09-24
ch,pop,3984740,2017-10-01
ch,pop,4020647,2017-10-08
ch,pop,4084476,2017-10-15
ch,pop,4033496,2017-10-22
ch,pop,4370816,2017-10-29
ch,pop,4445649,2017-11-05
ch,pop,4353737,2017-11-12
ch,pop,4364328,2017-11-19
ch,pop,4556657,2017-11-26
ch,pop,4466967,2017-12-03
ch,pop,4424794,2017-12-10
ch,pop,4868911,2017-12-17
ch,pop,5391474,2017-12-24
ch,pop,966743,2017-12-31
ch,country,3505,2017-01-01
ch,country,0,2017-01-08
ch,country,0,2017-01-15
ch,country,0,2017-01-22
ch,country,0,2017-01-29
ch,country,0,2017-02-05
ch,country,0,2017-02-12
ch,country,0,2017-02-19
ch,country,0,2017-02-26
ch,country,0,2017-03-05
ch,country,0,2017-03-12
ch,country,0,2017-03-19
ch,country,0,2017-03-26
ch,country,0,2017-04-02
ch,country,0,2017-04-09
ch,country,0,2017-04-16
ch,country,0,2017-04-23
ch,country,0,2017-04-30
ch,country,0,2017-05-07
ch,country,0,2017-05-14
ch,country,0,2017-05-21
ch,country,0,2017-05-28
ch,country,0,2017-06-04
ch,country,0,2017-06-11
ch,country,0,2017-06-18
ch,country,0,2017-06-25
ch,country,0,2017-07-02
ch,country,0,2017-07-09
ch,country,0,2017-07-16
ch,country,0,2017-07-23
ch,country,0,2017-07-30
ch,country,0,2017-08-06
ch,country,0,2017-08-13
ch,country,0,2017-08-20
ch,country,0,2017-08-27
ch,country,0,2017-09-03
ch,country,0,2017-09-10
ch,country,0,2017-09-17
ch,country,0,2017-09-24
ch,country,0,2017-10-01
ch,country,0,2017-10-08
ch,country,0,2017-10-15
ch,country,0,2017-10-22
ch,country,0,2017-10-29
ch,country,0,2017-11-05
ch,country,0,2017-11-12
ch,country,0,2017-11-19
ch,country,0,2017-11-26
ch,country,0,2017-12-03
ch,country,0,2017-12-10
ch,country,0,2017-12-17
ch,country,12511,2017-12-24
ch,country,0,2017-12-31
ch,hip hop,203629,2017-01-01
ch,hip hop,216387,2017-01-08
ch,hip hop,162080,2017-01-15
ch,hip hop,155508,2017-01-22
ch,hip hop,148345,2017-01-29
ch,hip hop,177709,2017-02-05
ch,hip hop,208688,2017-02-12
ch,hip hop,221817,2017-02-19
ch,hip hop,203316,2017-02-26
ch,hip hop,153945,2017-03-05
ch,hip hop,191025,2017-03-12
ch,hip hop,154280,2017-03-19
ch,hip hop,185808,2017-03-26
ch,hip hop,210882,2017-04-02
ch,hip hop,270263,2017-04-09
ch,hip hop,270339,2017-04-16
ch,hip hop,470047,2017-04-23
ch,hip hop,749586,2017-04-30
ch,hip hop,554375,2017-05-07
ch,hip hop,577299,2017-05-14
ch,hip hop,475615,2017-05-21
ch,hip hop,199989,2017-05-28
ch,hip hop,651623,2017-06-04
ch,hip hop,869914,2017-06-11
ch,hip hop,557555,2017-06-18
ch,hip hop,427536,2017-06-25
ch,hip hop,479318,2017-07-02
ch,hip hop,517579,2017-07-09
ch,hip hop,1175713,2017-07-16
ch,hip hop,931121,2017-07-23
ch,hip hop,600667,2017-07-30
ch,hip hop,498396,2017-08-06
ch,hip hop,514256,2017-08-13
ch,hip hop,821108,2017-08-20
ch,hip hop,1097550,2017-08-27
ch,hip hop,1205815,2017-09-03
ch,hip hop,1251087,2017-09-10
ch,hip hop,1379563,2017-09-17
ch,hip hop,1947016,2017-09-24
ch,hip hop,1816501,2017-10-01
ch,hip hop,1399741,2017-10-08
ch,hip hop,1882611,2017-10-15
ch,hip hop,2203399,2017-10-22
ch,hip hop,1797916,2017-10-29
ch,hip hop,1619043,2017-11-05
ch,hip hop,1635830,2017-11-12
ch,hip hop,1726174,2017-11-19
ch,hip hop,2254751,2017-11-26
ch,hip hop,2658654,2017-12-03
ch,hip hop,2551327,2017-12-10
ch,hip hop,2516590,2017-12-17
ch,hip hop,1429625,2017-12-24
ch,hip hop,171911,2017-12-31
ch,folk,18901,2017-01-01
ch,folk,0,2017-01-08
ch,folk,0,2017-01-15
ch,folk,0,2017-01-22
ch,folk,0,2017-01-29
ch,folk,2794,2017-02-05
ch,folk,2972,2017-02-12
ch,folk,2597,2017-02-19
ch,folk,0,2017-02-26
ch,folk,0,2017-03-05
ch,folk,0,2017-03-12
ch,folk,0,2017-03-19
ch,folk,0,2017-03-26
ch,folk,0,2017-04-02
ch,folk,2818,2017-04-09
ch,folk,3294,2017-04-16
ch,folk,2639,2017-04-23
ch,folk,2805,2017-04-30
ch,folk,2874,2017-05-07
ch,folk,0,2017-05-14
ch,folk,0,2017-05-21
ch,folk,0,2017-05-28
ch,folk,0,2017-06-04
ch,folk,0,2017-06-11
ch,folk,0,2017-06-18
ch,folk,0,2017-06-25
ch,folk,2913,2017-07-02
ch,folk,0,2017-07-09
ch,folk,0,2017-07-16
ch,folk,0,2017-07-23
ch,folk,0,2017-07-30
ch,folk,0,2017-08-06
ch,folk,3095,2017-08-13
ch,folk,0,2017-08-20
ch,folk,0,2017-08-27
ch,folk,0,2017-09-03
ch,folk,3882,2017-09-10
ch,folk,2790,2017-09-17
ch,folk,0,2017-09-24
ch,folk,0,2017-10-01
ch,folk,0,2017-10-08
ch,folk,0,2017-10-15
ch,folk,0,2017-10-22
ch,folk,2711,2017-10-29
ch,folk,2830,2017-11-05
ch,folk,0,2017-11-12
ch,folk,6565,2017-11-19
ch,folk,49660,2017-11-26
ch,folk,149853,2017-12-03
ch,folk,217932,2017-12-10
ch,folk,352561,2017-12-17
ch,folk,432298,2017-12-24
ch,folk,47117,2017-12-31
ch,classical,0,2017-01-01
ch,classical,0,2017-01-08
ch,classical,0,2017-01-15
ch,classical,0,2017-01-22
ch,classical,0,2017-01-29
ch,classical,0,2017-02-05
ch,classical,0,2017-02-12
ch,classical,0,2017-02-19
ch,classical,0,2017-02-26
ch,classical,0,2017-03-05
ch,classical,0,2017-03-12
ch,classical,0,2017-03-19
ch,classical,0,2017-03-26
ch,classical,0,2017-04-02
ch,classical,0,2017-04-09
ch,classical,0,2017-04-16
ch,classical,0,2017-04-23
ch,classical,0,2017-04-30
ch,classical,0,2017-05-07
ch,classical,0,2017-05-14
ch,classical,0,2017-05-21
ch,classical,0,2017-05-28
ch,classical,0,2017-06-04
ch,classical,0,2017-06-11
ch,classical,0,2017-06-18
ch,classical,0,2017-06-25
ch,classical,0,2017-07-02
ch,classical,0,2017-07-09
ch,classical,0,2017-07-16
ch,classical,0,2017-07-23
ch,classical,0,2017-07-30
ch,classical,0,2017-08-06
ch,classical,0,2017-08-13
ch,classical,0,2017-08-20
ch,classical,0,2017-08-27
ch,classical,0,2017-09-03
ch,classical,0,2017-09-10
ch,classical,0,2017-09-17
ch,classical,0,2017-09-24
ch,classical,0,2017-10-01
ch,classical,0,2017-10-08
ch,classical,0,2017-10-15
ch,classical,0,2017-10-22
ch,classical,0,2017-10-29
ch,classical,0,2017-11-05
ch,classical,0,2017-11-12
ch,classical,0,2017-11-19
ch,classical,4238,2017-11-26
ch,classical,10563,2017-12-03
ch,classical,21054,2017-12-10
ch,classical,46901,2017-12-17
ch,classical,49289,2017-12-24
ch,classical,0,2017-12-31
ch,metal,0,2017-01-01
ch,metal,0,2017-01-08
ch,metal,0,2017-01-15
ch,metal,0,2017-01-22
ch,metal,2766,2017-01-29
ch,metal,2467,2017-02-05
ch,metal,0,2017-02-12
ch,metal,0,2017-02-19
ch,metal,0,2017-02-26
ch,metal,0,2017-03-05
ch,metal,0,2017-03-12
ch,metal,0,2017-03-19
ch,metal,0,2017-03-26
ch,metal,0,2017-04-02
ch,metal,0,2017-04-09
ch,metal,0,2017-04-16
ch,metal,0,2017-04-23
ch,metal,0,2017-04-30
ch,metal,0,2017-05-07
ch,metal,0,2017-05-14
ch,metal,0,2017-05-21
ch,metal,0,2017-05-28
ch,metal,16731,2017-06-04
ch,metal,0,2017-06-11
ch,metal,0,2017-06-18
ch,metal,0,2017-06-25
ch,metal,0,2017-07-02
ch,metal,0,2017-07-09
ch,metal,8803,2017-07-16
ch,metal,0,2017-07-23
ch,metal,0,2017-07-30
ch,metal,0,2017-08-06
ch,metal,0,2017-08-13
ch,metal,0,2017-08-20
ch,metal,0,2017-08-27
ch,metal,0,2017-09-03
ch,metal,28597,2017-09-10
ch,metal,2859,2017-09-17
ch,metal,0,2017-09-24
ch,metal,0,2017-10-01
ch,metal,0,2017-10-08
ch,metal,0,2017-10-15
ch,metal,0,2017-10-22
ch,metal,0,2017-10-29
ch,metal,0,2017-11-05
ch,metal,0,2017-11-12
ch,metal,0,2017-11-19
ch,metal,0,2017-11-26
ch,metal,0,2017-12-03
ch,metal,0,2017-12-10
ch,metal,0,2017-12-17
ch,metal,0,2017-12-24
ch,metal,0,2017-12-31
ch,punk,4297,2017-01-01
ch,punk,0,2017-01-08
ch,punk,0,2017-01-15
ch,punk,0,2017-01-22
ch,punk,0,2017-01-29
ch,punk,0,2017-02-05
ch,punk,0,2017-02-12
ch,punk,0,2017-02-19
ch,punk,0,2017-02-26
ch,punk,0,2017-03-05
ch,punk,0,2017-03-12
ch,punk,0,2017-03-19
ch,punk,0,2017-03-26
ch,punk,0,2017-04-02
ch,punk,0,2017-04-09
ch,punk,0,2017-04-16
ch,punk,0,2017-04-23
ch,punk,0,2017-04-30
ch,punk,0,2017-05-07
ch,punk,0,2017-05-14
ch,punk,0,2017-05-21
ch,punk,0,2017-05-28
ch,punk,0,2017-06-04
ch,punk,0,2017-06-11
ch,punk,0,2017-06-18
ch,punk,0,2017-06-25
ch,punk,0,2017-07-02
ch,punk,0,2017-07-09
ch,punk,0,2017-07-16
